"subject_id","problemID","session","response","left_lottery"
22,15,1,"Ich bin gleich vorgegangen wie bei der vorherigen Entscheidungsfrage.Ich gehe mit 0€ in dieses Spiel und habe eine Wahrscheinlichkeit von 100% 5€ mehr mit nach Hause zu nehmen, daher habe ich mich für diese Lotterie entschieden. Wäre die Wahrscheinlichkeit eines 5000€ Gewinns höher gewesen, hätte ich mich womöglich für die Lotterie B entschieden.","b"
22,16,1,"Das war schon tougher zu entscheiden. Einer von 1000 könnte 5000€ verlieren.Obwohl die WK überaus gering ist, dass dies gerade mich trifft, sehe ich nicht, warum ich dieses unnötige Risiko eingehen sollte. Da wähle ich lieber Variante B und bin aus aus dem Schneider, auch wenn es mich sicher 5€ kostet.","a"
22,17,1,"Einfach, da die Beträge sich für das Risiko nicht sonderlich unterscheiden.Ich nehme 1500€ sicher, weil ich mit 0€ komme, warum sollte ich also ein Risiko eingehen 3000€ zu verlieren bei einer 50/50 Chance? Daher Lotterie B.","a"
22,18,1,"Gleiches Vorgehen wie bei der vorherigen Entscheidung.Ich habe mich für Lotterie B entschieden, weil der Unterschied des Betrages der Lotterie B zu dem Gewinnbetrag der Lotterie A nicht sonderlich groß ist - dafür habe ich den Betrag von B allerdings sicher. Dabei habe ich die Verlustmöglichkeit noch nicht einmal in Betracht gezogen, diese haut mit 50%iger Wahrscheinlichkeit zusätzlich rein und ist das Risiko nicht Wert.","a"
22,19,1,"Ich habe mir zuerst die linke Seite angeschaut - da die Wahrscheinlichkeit bei 100% lag, war mir bewusst, dass auf der rechten Seite deutlich extremere Gewinn- bzw. Verlustmöglichkeiten auftreten würden.Ich habe mich für die sicherere Variante entschieden, weil die extremen Unterscheidungen der beiden Lotterie B Beträge zu groß für die Wahrscheinlichkeit sind.","b"
22,20,1,"Schwierige Entscheidung. Bei realem Geld gehe ich das Risiko bei den möglichen Summen nicht ein - bei Spielgeld natürlich sofort.Variante B ist für mich aufgrund der Höhe der möglichen Gewinn- bzw. Verlustsumme die Wahl. Bei einer geringeren Summe würde ich mich aber vielleicht anders entscheiden.","a"
23,1,1,"Beim Abwägen der beiden Lotterien ist mir der sichere Gewinn lieber, trotz der hohen Wahrscheinlichkeit bei der Lotterie B den gleichen Betrag zu erziehlen oder auch mehr. Allerdings wäre der Mehrgewinn nicht bedeutent höher, deswegen habe ich mich für die Lotterie A entschieden.","b"
23,2,1,"Die Wahrscheinlichkeit eine der beiden Lotterien zu gewinnen ist fast identisch, deshalb würde ich den höheren Gewinnbetrag wählen.","a"
23,3,1,"Auch wenn bei Lotterie B die Wahrscheinlichkeit zu gewinnen hoch ist, würde ich mich für den geringeren aber sicheren Gewinn von Lotterie A entscheiden, da wieder die Differenz nicht groß genug ist, das Risiko einzugehen.","b"
23,4,1,"Die Wahrscheinlichkeiten zu gewinnen liegen hier wieder in einem ähnlichen Bereich, deshalb würde ich zwar die geringe Wahrscheinlichkeit wählen, aber dafür den höheren Gewinnbetrag.","a"
23,5,1,"Auch hier würde ich mich eher für die Lotterie mit der generell höheren Gewinnchance entscheiden als das höhere Risiko für einen höheren Gewinn einzugehen.","b"
23,6,1,"Bei beiden Lotterien ist die Wahrscheinlichkeit sehr gering zu gewinnen, deshalb würde ich in dem Fall den höheren Gewinn wählen, da es quasi die gleiche Chance ist.","b"
23,7,1,"Nach dem Vergleich der beiden Lotterieergebnissen habe ich den Verlust von Lotterie B gegen die relative kleine Chance von keinem Verlust bei Lotterie A abgewägt und habe meine Entscheidung auf die vergleichsweise geringe Verlustdifferenz gestützt, die das Risiko wert macht Lotterie A zu wählen.","a"
23,8,1,"Nach dem Vergleich beider Lotterien musste ich abwägen, welche ich nehmen würde. Allerdings lagen bei beiden Lotterien die Verluste sowie auch die Wahrscheinlichkeit nah bei einander, sodass ich mich dann für den potentiell geringeren Verlust entschieden habe.","a"
23,9,1,"In diesem Fall wiegt die höhere Wahrscheinlichkeit in Lotterie A keinen Verlust zu erleiden, als die sehr hohe Wahrscheinlichkeit einen hohen Betrag zu verlieren( Lotterie B), auch wenn eventuell der doppelte Betrag verloren wird.","a"
23,10,1,"Bei beiden Lotterien ist die Verlustwahrscheinlichkeit sehr gering, sodass ich die Entscheidung für den niedrigeren Verlustbetrag gewählt habe.","b"
23,11,1,"Ich habe beide Lotterien miteinander verglichen(beide Gewinnmöglichkeiten und Gewinnchancen nacheinander angeguckt) und bin zu dem Entschluss gekommen, dass der sichere Gewinn von Lotterie A mir persönlich wichtiger wäre.","b"
23,12,1,"Der sichere Verlust von einem höheren Betrag lässt mich das Risiko eingehen die 50%-Wahrscheinlichkeit von Lotterie A keinen Verlust zu erhalten. In diesem Fall wiegt das Risiko mehr als die Möglichkeit des doppelt so hohen Verlustsbetrag.","a"
23,13,1,"Die Wahrscheinlichkeit in der Lotterie B überhaupt zu gewinnen liegt höher als bei Lotterie A, dies wiegt für mich mehr auch wenn ich weniger gewinnen würde.","a"
23,14,1,"Ich habe zuerst beide Lotterien einzelt angeguckt und die Verluste mit den Risiken verglichen. Die höhere Wahrscheinlichkeit kein Geld zu verlieren wiegt in dem Fall mehr als der eventuell potientiell höhere Verlust.","b"
23,15,1,"Die große Differenz zwischen den potentiellen Gewinnen lässt mich die Lotterie A mit der deutlich geringeren Wahrscheinlichkeit wählen, da im schlimmsten Fall trotzdem kein Verlust herrscht.","a"
23,16,1,"In dem Fall habe ich den sicheren Verlust gewählt, da der Verlust bei Lotterie A zwar eher unwahrscheinlich ist, aber die Möglichkeit besteht trotzdem und da der Verlustbetrag von Lotterie B niedrig ist, habe ich mir für die Lotterie B entschieden.","a"
23,17,1,"In dem Fall wiegt wieder der sichere Gewinn von Lotterie B höher als der doppelt so hohe Gewinn von Lotterie A, da die Wahrscheinlichkeit nur bei 50 % liegt zu gewinnen oder im schlimmsten Fall eine hohe Summe zu verlieren.","a"
23,18,1,"Der sichere Gewinn wiegt von Lotterie A wiegt mehr als der höhere Gewinn von Lotterie B, vor allem da das Spielen von Lotterie B auch mit einem Verlustrisiko zusammenhängt.","b"
23,19,1,"Auch in diesem Fall würde ich mich für den sicheren Gewinn von Lotterie B entscheiden, da mir das Verlustrisiko von Lotterie A zu hoch ist.","a"
23,20,1,"Lieber gewinne ich gar kein Geld, als dass ich einen hohen Verlust mache, auch wenn das bedeutet, dass ich keinen hohen Betrag gewinnen kann. In diesem Fall wiegt der mögliche Verlust mehr als der Gewinn, obwohl es die selbe Wahrscheinlichkeit hat.","a"
24,1,1,"Ich habe mich für Lotterie B entschieden, da ich die Wahrscheinlichkeit nix zu gewinnen so gering einschätze, dass ich mich lieber für den selben/ oder mehr Gewinn als lotterie A entscheide.","b"
24,2,1,"Da die Wahrscheinlichkeiten zwischen Lotteri A und B sehr ähnlich waren, hab ich mich für den höheren Gewinn entschieden.","a"
24,3,1,"Das ich zu 100% bei B gewinne lockt mich eher an als bei A eventuell zu verlieren. Die Gewinn differenz von A und B ist mir nicht groß genug, um mich für A zu enstcheiden.","a"
24,4,1,"Ich habe mich für A entscheiden, da mir der Unterschied von der Wahrscheinlichkeit zu B zu gering war. bei A gewinne ich mehr mit einer ähnlichen Wahrscheinlichkeit wie bei B.","a"
24,5,1,"Da ich bei beiden Lotterien nix verliere, hab ich mich für den höheren Gewinn entschieden. Auch wenn die Wahrscheinlichkeit hier geringer ist den Gewinn zu bekommen als bei Lotterie B.","a"
24,6,1,"Die Wahrscheinlichkeit bei beiden nix zu gewinnen ist fast gleich groß. Ich hab mich also für den höheren Gewinn entschieden, weil wenn ich überhaupt was gewinnen sollte wäre es dann gleich das doppelte als bei einer ähnlichen Wahrscheinlichkeit zu B.","a"
24,7,1,"Der Geld Unterschied den ich bei A und B verlieren würde ist für mich nicht groß genug, wershalb ich die geringe Wahrschelichkeit, nix zu verlieren lieber nehme anstatt zu 100% zu wissen, dass ich verlieren werde.","a"
24,8,1,"Bei Lotterie B Verliere ich weniger, auch wenn die Wahrscheinlichkeit höher ist. Da es sich aber um NUR 5% Unterschied handelt, sehe ich das Risiko ein lieber weniger zu verlieren","a"
24,9,1,"Bei Lotterie B hab ich eine höhere Chance nix zu verlieren, auch wenn ich das doppelte verlieren würde. Am Ende gewinne ich bei beiden nix also hab ich mich dafür entschieden wo ich eine höhere Wahscheinlichkeit sehe nix zu verlieren.","b"
24,10,1,"Ich entscheide mich für A, da ich nur die hälfte verlieren würde als bei Lotterie B. Den minimalen Unterscheid von 0,01% nehme ich in kauf.","b"
24,11,1,"ich bin zu 100% sicher, dass ich bei Lotterie A etwas gewinne. das doppelte zu gewinnen oder ganz lehr aus zu gehen erscheint mir zu unsicher.","b"
24,12,1,"bei Lotterie A bestht noch eine Chance nix zu verlieren. auch wenn ich dann das doppelte als Lotterie B verliere ercheint, erscheint es mir doch besser eventuell nix zu verlieren.","a"
24,13,1,"Bei Lotterie A weiß ich, dass ich zu 50% etwas gewinne auch wenn es weniger wäre als bei Lotterie B. Die Wahrscheinlichkeit lehr aus zu gehen, ist mir bei Lotterie B zu hoch.","b"
24,14,1,"Die Wahrschenilichkeit bei Lotterie A nix zu verlieren ist höher als bei lotterie B, auch wenn ich hier mehr verlieren würde, setzte ich auf die höhere Wahrscheinlichkeit nix zu verlieren","a"
24,15,1,"Die Wahrschenlihkeit bei A überhaupt zu gewinnen erscheint mir zu gering. Die Verlockung ist aber durch denn starken Unterscheid sehr hoch. Dennoch bezweifel ich, dass ich diesen hohen Gewinn Bei A überhaut bekommen würde, weshalb ich mich mit B zufrieden gebe.","a"
24,16,1,"Die Wahrscheinlichkeit nix zu verlieren war so hoch, dass ich das Risiko lieber eingegangen bin nix zu verlieren, obwohl -5 so wenig sind das ich theoretisch auch Lotterie A nehmen würde. Aber ich sezte auf die hohe Wahrscheinlichkeit nix zu verlieren.","b"
24,17,1,"Die Entscheidung ist mir sehr schwer gefallen. Aber ich habe mich ur für das Geld von Lotterie B entschieden, da ich wusste das ich das zu 100% gewinnen kann. die Verlockung das doppelte zu gewinnen, war sehr groß. Aber das Risiko die selbe Summe zu verlieren war mir dann doch zu hoch.","a"
24,18,1,"Ich gehe den sicheren Weg und entscheide mich für eine 100% Wahrscheinlichkeit Geld zu gewinnen, da mir der Unterschied zwichen dem Gewinn von A und B zu gering erscheint.","b"
24,19,1,"Ich entscheide mich für B, da mir der 50% Verlust von A zu hoch wäre.","a"
24,20,1,"Nach dem ich so oft auf Nummer sicher gegangen bin, riskiere ich jetzt lieber Geld zu 50% Geld zu gewinnen als zu wissen das ich mit Lotterie B nix gewinne.","a"
25,1,1,"Ich wählte Lotterie A, da ich die 1% Chance in Kauf nehme ggf. nichts zu gewinnen","b"
25,2,1,"Ich wählte Lotterie A, da ich lieber 1% mehr Chance auf den Gewinn habe, als 100Euro mehr","b"
25,3,1,"Wie jedes MAl verglich ich erstmal die Ergebnisse und dann die Wahrscheinlichkeit.Ich wählte Lotterie A, da sie ohne das Risiko nichts zu verdienen einher geht.","b"
25,4,1,"Wie jedes MAl verglich ich erstmal die Ergebnisse und dann die Wahrscheinlichkeit.Ich wählte Lotterie A, da ich die 5% Unterschied als zu gering empfand","a"
25,5,1,"Wie jedes MAl verglich ich erstmal die Ergebnisse und dann die Wahrscheinlichkeit.","b"
25,6,1,"Wie jedes Mal verglich ich erstmal die Ergebnisse und dann die Wahrscheinlichkeit.Ich wählte Lotterie A, da die Chancen auf einen Gewinn bei beiden serh gering ist und ich dann lieber den unwahrscheinlichen größeren Gewinn wähle.","a"
25,7,1,"Ich wählte Lotterie B, da ich die Chance verlustfrei zu bleiben wählte","b"
25,8,1,"Ich wählte Lotterie A, da ich lieber nur eine Chance von 1/5 habe, Geld zu verlieren","a"
25,9,1,"Wie jedes Mal verglich ich erstmal die Ergebnisse und dann die Wahrscheinlichkeit.Ich wählte Lotterie B","b"
25,10,1,"Ich wählte Lotterie A, da sie mir am sinnvollsten erschien","b"
25,11,1,"Wie jedes Mal verglich ich erstmal die Ergebnisse und dann die Wahrscheinlichkeit.Ich wählte Lotterie B, da ich lieber einen sicheren Gewinn realisiere","a"
25,12,1,"Ich wählte Lotterie A, da ich die Chance wählte keinen Verlust zu machen","a"
25,13,1,"Ich wählte Lotterie B, da sie mit weniger Risiko verbunden war","a"
25,14,1,"Wie jedes MAl verglich ich erstmal die Ergebnisse und dann die Wahrscheinlichkeit.Ich wählte Lotterie B","b"
25,15,1,"Ich wählte Lotterie A, da ich lieber einen Gewinn erziele, als keinen","a"
25,16,1,"Wie jedes MAl verglich ich erstmal die Ergebnisse und dann die Wahrscheinlichkeit.Ich wählte Lotterie B, da ich lieber einen minimalen Verlust wähle, als die geringe Chance einen großen Verlust einzufahren","a"
25,17,1,"Ich wählte Lotterie A, da es mir am sinnvolllsten erschien","a"
25,18,1,"Ich wählte Lotterie A, da ich sicher einen Gewinn erzielen werde.","b"
25,19,1,"Ich wählte Lotterie A, da ich bei diesem Mal eine zu schlechte zweite Option (1000Euro) erhalten habe, im Vergleich zum ersten Mal, wo es noch 2000 waren","a"
25,20,1,"Ich wählte Lotterie A, da ich das Risiko 6000 Euro zu 50% zu verlieren, als zu groß betrachte","b"
26,1,1,"Ich habe zuerst mit Lotterie A begonnen und mir den ersten Gewinn und danach die zugehörige Wahrscheinlichkeit angeguckt und danach den Gewinn darunter und die zugehörige Wahrscheinlichkeit. Dasselbe für die andere Lotterie. Danach habe ich jeweils den Erwartungswert berechnet und mich für die Lotterie mit dem höheren Erwartungswert entschieden. Die 1% sind mir unwahrscheinlich genug um das Risiko auf mich zu nehmen.","b"
26,2,1,"Ich habe zuerst mit Lotterie A begonnen und mir den ersten Gewinn und danach die zugehörige Wahrscheinlichkeit angeguckt und danach den Gewinn darunter und die zugehörige Wahrscheinlichkeit. Dasselbe für die andere Lotterie. Danach habe ich jeweils den Erwartungswert berechnet und mich für die Lotterie mit dem höheren Erwartungswert entschieden.","b"
26,3,1,"Ich habe zuerst mit Lotterie A begonnen und mir den ersten Gewinn und danach die zugehörige Wahrscheinlichkeit angeguckt und danach den Gewinn darunter und die zugehörige Wahrscheinlichkeit. Dasselbe für die andere Lotterie. Danach habe ich jeweils den Erwartungswert berechnet. Ich habe mich dennoch für den niedriegren Erwartungswert entschieden, da mir 3000€ völlig ausreichen und ich sie nicht für weitere 1000€ aufs Spiel setzen möchte, da ich die Lotterie ja nicht beliebig oft widerholen kann um den erhöhten Erwartungswert auszunutzen.","b"
26,4,1,"Ich habe zuerst mit Lotterie A begonnen und mir den ersten Gewinn und danach die zugehörige Wahrscheinlichkeit angeguckt und danach den Gewinn darunter und die zugehörige Wahrscheinlichkeit. Dasselbe für die andere Lotterie. Danach habe ich jeweils den Erwartungswert berechnet und mich für die Lotterie mit dem höheren Erwartungswert entschieden.","a"
26,5,1,"Ich habe zuerst mit Lotterie A begonnen und mir den ersten Gewinn und danach die zugehörige Wahrscheinlichkeit angeguckt und danach den Gewinn darunter und die zugehörige Wahrscheinlichkeit. Dasselbe für die andere Lotterie. Danach habe ich jeweils den Erwartungswert berechnet. Diese sind in beiden Fällen gleich groß. Das ich aber mir 3000€ zufrieden wäre, bin ich sie nicht bereit aufs Spiel zusetzen. Da mein Leben unverhältnismäßig mehr von 3000€ verändert wird als von weiteren 3000€.","a"
26,6,1,"Ich habe zuerst mit Lotterie A begonnen und mir den ersten Gewinn und danach die zugehörige Wahrscheinlichkeit angeguckt und danach den Gewinn darunter und die zugehörige Wahrscheinlichkeit. Dasselbe für die andere Lotterie. Danach habe ich jeweils den Erwartungswert berechnet. In diesem Fall sind sie gleich groß. Ich wäre aber zufrieden und würde mich mit dem Extremfall der 3000€ schon als großen Glückspliz sehen und nehme deswegen lieber die verdoppelte Chance auf 3000€.","b"
26,7,1,"Ich habe zuerst mit Lotterie A begonnen und mir den ersten Gewinn und danach die zugehörige Wahrscheinlichkeit angeguckt und danach den Gewinn darunter und die zugehörige Wahrscheinlichkeit. Dasselbe für die andere Lotterie. Danach habe ich jeweils den Erwartungswert berechnet und mich für die Lotterie mit dem höheren Erwartungswert entschieden. Ich hatte aber einen Denkfehler und höher im Sinne des Betrags des Erwartungswertes gedacht. Ich hätte also eigentlich die andere Lotterie gewählt.","a"
26,8,1,"Ich habe zuerst mit Lotterie A begonnen und mir den ersten Gewinn und danach die zugehörige Wahrscheinlichkeit angeguckt und danach den Gewinn darunter und die zugehörige Wahrscheinlichkeit. Dasselbe für die andere Lotterie. Danach habe ich jeweils den Erwartungswert der Lotterien berchnet und mich für die entschieden, mit der ich im Durchschnitt die wenigsten Schulden mache.","b"
