"y","aX1","aX2","aX3","bX1","bX2","bX3","aP1","aP2","aP3","bP1","bP2","bP3","problemID","subject_id","left_lottery","domain","type","session"
0,5000,0,0,5,0,0,0.1,99.9,0,100,0,0,15,72,"b","gain","risk_safe",2
0,-5000,0,0,-5,0,0,0.1,99.9,0,100,0,0,16,72,"a","loss","risk_safe",2
0,3000,-3000,0,1500,0,0,50,50,0,100,0,0,17,72,"b","mixed","risk_safe",2
0,3000,-3000,0,2000,0,0,50,50,0,100,0,0,18,72,"a","mixed","risk_safe",2
0,3000,-3000,0,1000,0,0,50,50,0,100,0,0,19,72,"a","mixed","risk_safe",2
0,6000,-6000,0,0,0,0,50,50,0,100,0,0,20,72,"a","mixed","risk_safe",2
0,2500,2400,0,2400,0,0,33,66,1,100,0,0,1,73,"b","gain","risk_safe",2
1,2500,0,0,2400,0,0,33,67,0,34,66,0,2,73,"b","gain","risk_risk",2
0,4000,0,0,3000,0,0,80,20,0,100,0,0,3,73,"a","gain","risk_safe",2
1,4000,0,0,3000,0,0,20,80,0,25,75,0,4,73,"b","gain","risk_risk",2
1,6000,0,0,3000,0,0,45,55,0,90,10,0,5,73,"a","gain","risk_risk",2
1,6000,0,0,3000,0,0,0.1,99.9,0,0.2,99.8,0,6,73,"b","gain","risk_risk",2
1,-4000,0,0,-3000,0,0,80,20,0,100,0,0,7,73,"a","loss","risk_safe",2
1,-4000,0,0,-3000,0,0,20,80,0,25,75,0,8,73,"b","loss","risk_risk",2
1,-6000,0,0,-3000,0,0,45,55,0,90,10,0,9,73,"a","loss","risk_risk",2
0,-6000,0,0,-3000,0,0,0.1,99.9,0,0.2,99.8,0,10,73,"b","loss","risk_risk",2
1,1000,0,0,500,0,0,50,50,0,100,0,0,11,73,"a","gain","risk_safe",2
1,-1000,0,0,-500,0,0,50,50,0,100,0,0,12,73,"b","loss","risk_safe",2
0,6000,0,0,4000,2000,0,25,75,0,25,25,50,13,73,"a","gain","risk_risk",2
0,-6000,0,0,-4000,-2000,0,25,75,0,25,25,50,14,73,"b","loss","risk_risk",2
1,5000,0,0,5,0,0,0.1,99.9,0,100,0,0,15,73,"b","gain","risk_safe",2
0,-5000,0,0,-5,0,0,0.1,99.9,0,100,0,0,16,73,"a","loss","risk_safe",2
1,3000,-3000,0,1500,0,0,50,50,0,100,0,0,17,73,"b","mixed","risk_safe",2
0,3000,-3000,0,2000,0,0,50,50,0,100,0,0,18,73,"b","mixed","risk_safe",2
0,3000,-3000,0,1000,0,0,50,50,0,100,0,0,19,73,"a","mixed","risk_safe",2
0,6000,-6000,0,0,0,0,50,50,0,100,0,0,20,73,"b","mixed","risk_safe",2
0,2500,2400,0,2400,0,0,33,66,1,100,0,0,1,74,"b","gain","risk_safe",2
0,2500,0,0,2400,0,0,33,67,0,34,66,0,2,74,"b","gain","risk_risk",2
1,4000,0,0,3000,0,0,80,20,0,100,0,0,3,74,"b","gain","risk_safe",2
1,4000,0,0,3000,0,0,20,80,0,25,75,0,4,74,"a","gain","risk_risk",2
0,6000,0,0,3000,0,0,45,55,0,90,10,0,5,74,"a","gain","risk_risk",2
1,6000,0,0,3000,0,0,0.1,99.9,0,0.2,99.8,0,6,74,"b","gain","risk_risk",2
1,-4000,0,0,-3000,0,0,80,20,0,100,0,0,7,74,"b","loss","risk_safe",2
1,-4000,0,0,-3000,0,0,20,80,0,25,75,0,8,74,"a","loss","risk_risk",2
1,-6000,0,0,-3000,0,0,45,55,0,90,10,0,9,74,"a","loss","risk_risk",2
0,-6000,0,0,-3000,0,0,0.1,99.9,0,0.2,99.8,0,10,74,"b","loss","risk_risk",2
0,1000,0,0,500,0,0,50,50,0,100,0,0,11,74,"b","gain","risk_safe",2
0,-1000,0,0,-500,0,0,50,50,0,100,0,0,12,74,"a","loss","risk_safe",2
0,6000,0,0,4000,2000,0,25,75,0,25,25,50,13,74,"b","gain","risk_risk",2
1,-6000,0,0,-4000,-2000,0,25,75,0,25,25,50,14,74,"a","loss","risk_risk",2
0,5000,0,0,5,0,0,0.1,99.9,0,100,0,0,15,74,"a","gain","risk_safe",2
1,-5000,0,0,-5,0,0,0.1,99.9,0,100,0,0,16,74,"b","loss","risk_safe",2
0,3000,-3000,0,1500,0,0,50,50,0,100,0,0,17,74,"a","mixed","risk_safe",2
0,3000,-3000,0,2000,0,0,50,50,0,100,0,0,18,74,"a","mixed","risk_safe",2
0,3000,-3000,0,1000,0,0,50,50,0,100,0,0,19,74,"a","mixed","risk_safe",2
0,6000,-6000,0,0,0,0,50,50,0,100,0,0,20,74,"a","mixed","risk_safe",2
0,2500,2400,0,2400,0,0,33,66,1,100,0,0,1,75,"a","gain","risk_safe",2
1,2500,0,0,2400,0,0,33,67,0,34,66,0,2,75,"a","gain","risk_risk",2
0,4000,0,0,3000,0,0,80,20,0,100,0,0,3,75,"a","gain","risk_safe",2
0,4000,0,0,3000,0,0,20,80,0,25,75,0,4,75,"b","gain","risk_risk",2
1,6000,0,0,3000,0,0,45,55,0,90,10,0,5,75,"b","gain","risk_risk",2
1,6000,0,0,3000,0,0,0.1,99.9,0,0.2,99.8,0,6,75,"a","gain","risk_risk",2
1,-4000,0,0,-3000,0,0,80,20,0,100,0,0,7,75,"a","loss","risk_safe",2
1,-4000,0,0,-3000,0,0,20,80,0,25,75,0,8,75,"a","loss","risk_risk",2
0,-6000,0,0,-3000,0,0,45,55,0,90,10,0,9,75,"b","loss","risk_risk",2
0,-6000,0,0,-3000,0,0,0.1,99.9,0,0.2,99.8,0,10,75,"a","loss","risk_risk",2
0,1000,0,0,500,0,0,50,50,0,100,0,0,11,75,"a","gain","risk_safe",2
1,-1000,0,0,-500,0,0,50,50,0,100,0,0,12,75,"a","loss","risk_safe",2
0,6000,0,0,4000,2000,0,25,75,0,25,25,50,13,75,"a","gain","risk_risk",2
0,-6000,0,0,-4000,-2000,0,25,75,0,25,25,50,14,75,"b","loss","risk_risk",2
0,5000,0,0,5,0,0,0.1,99.9,0,100,0,0,15,75,"b","gain","risk_safe",2
0,-5000,0,0,-5,0,0,0.1,99.9,0,100,0,0,16,75,"b","loss","risk_safe",2
0,3000,-3000,0,1500,0,0,50,50,0,100,0,0,17,75,"b","mixed","risk_safe",2
0,3000,-3000,0,2000,0,0,50,50,0,100,0,0,18,75,"a","mixed","risk_safe",2
0,3000,-3000,0,1000,0,0,50,50,0,100,0,0,19,75,"a","mixed","risk_safe",2
0,6000,-6000,0,0,0,0,50,50,0,100,0,0,20,75,"a","mixed","risk_safe",2
1,2500,2400,0,2400,0,0,33,66,1,100,0,0,1,76,"b","gain","risk_safe",2
1,2500,0,0,2400,0,0,33,67,0,34,66,0,2,76,"b","gain","risk_risk",2
0,4000,0,0,3000,0,0,80,20,0,100,0,0,3,76,"b","gain","risk_safe",2
1,4000,0,0,3000,0,0,20,80,0,25,75,0,4,76,"a","gain","risk_risk",2
0,6000,0,0,3000,0,0,45,55,0,90,10,0,5,76,"b","gain","risk_risk",2
1,6000,0,0,3000,0,0,0.1,99.9,0,0.2,99.8,0,6,76,"b","gain","risk_risk",2
1,-4000,0,0,-3000,0,0,80,20,0,100,0,0,7,76,"a","loss","risk_safe",2
0,-4000,0,0,-3000,0,0,20,80,0,25,75,0,8,76,"a","loss","risk_risk",2
1,-6000,0,0,-3000,0,0,45,55,0,90,10,0,9,76,"b","loss","risk_risk",2
0,-6000,0,0,-3000,0,0,0.1,99.9,0,0.2,99.8,0,10,76,"a","loss","risk_risk",2
0,1000,0,0,500,0,0,50,50,0,100,0,0,11,76,"a","gain","risk_safe",2
1,-1000,0,0,-500,0,0,50,50,0,100,0,0,12,76,"b","loss","risk_safe",2
0,6000,0,0,4000,2000,0,25,75,0,25,25,50,13,76,"b","gain","risk_risk",2
1,-6000,0,0,-4000,-2000,0,25,75,0,25,25,50,14,76,"a","loss","risk_risk",2
0,5000,0,0,5,0,0,0.1,99.9,0,100,0,0,15,76,"b","gain","risk_safe",2
0,-5000,0,0,-5,0,0,0.1,99.9,0,100,0,0,16,76,"b","loss","risk_safe",2
0,3000,-3000,0,1500,0,0,50,50,0,100,0,0,17,76,"b","mixed","risk_safe",2
0,3000,-3000,0,2000,0,0,50,50,0,100,0,0,18,76,"b","mixed","risk_safe",2
0,3000,-3000,0,1000,0,0,50,50,0,100,0,0,19,76,"b","mixed","risk_safe",2
0,6000,-6000,0,0,0,0,50,50,0,100,0,0,20,76,"a","mixed","risk_safe",2
0,2500,2400,0,2400,0,0,33,66,1,100,0,0,1,77,"a","gain","risk_safe",2
1,2500,0,0,2400,0,0,33,67,0,34,66,0,2,77,"a","gain","risk_risk",2
0,4000,0,0,3000,0,0,80,20,0,100,0,0,3,77,"a","gain","risk_safe",2
1,4000,0,0,3000,0,0,20,80,0,25,75,0,4,77,"b","gain","risk_risk",2
0,6000,0,0,3000,0,0,45,55,0,90,10,0,5,77,"a","gain","risk_risk",2
1,6000,0,0,3000,0,0,0.1,99.9,0,0.2,99.8,0,6,77,"a","gain","risk_risk",2
0,-4000,0,0,-3000,0,0,80,20,0,100,0,0,7,77,"a","loss","risk_safe",2
0,-4000,0,0,-3000,0,0,20,80,0,25,75,0,8,77,"b","loss","risk_risk",2
1,-6000,0,0,-3000,0,0,45,55,0,90,10,0,9,77,"b","loss","risk_risk",2
0,-6000,0,0,-3000,0,0,0.1,99.9,0,0.2,99.8,0,10,77,"b","loss","risk_risk",2
0,1000,0,0,500,0,0,50,50,0,100,0,0,11,77,"a","gain","risk_safe",2
1,-1000,0,0,-500,0,0,50,50,0,100,0,0,12,77,"a","loss","risk_safe",2
0,6000,0,0,4000,2000,0,25,75,0,25,25,50,13,77,"b","gain","risk_risk",2
0,-6000,0,0,-4000,-2000,0,25,75,0,25,25,50,14,77,"b","loss","risk_risk",2
0,5000,0,0,5,0,0,0.1,99.9,0,100,0,0,15,77,"a","gain","risk_safe",2
1,-5000,0,0,-5,0,0,0.1,99.9,0,100,0,0,16,77,"b","loss","risk_safe",2
0,3000,-3000,0,1500,0,0,50,50,0,100,0,0,17,77,"a","mixed","risk_safe",2
0,3000,-3000,0,2000,0,0,50,50,0,100,0,0,18,77,"a","mixed","risk_safe",2
0,3000,-3000,0,1000,0,0,50,50,0,100,0,0,19,77,"b","mixed","risk_safe",2
0,6000,-6000,0,0,0,0,50,50,0,100,0,0,20,77,"a","mixed","risk_safe",2
0,2500,2400,0,2400,0,0,33,66,1,100,0,0,1,78,"a","gain","risk_safe",2
1,2500,0,0,2400,0,0,33,67,0,34,66,0,2,78,"b","gain","risk_risk",2
0,4000,0,0,3000,0,0,80,20,0,100,0,0,3,78,"b","gain","risk_safe",2
1,4000,0,0,3000,0,0,20,80,0,25,75,0,4,78,"b","gain","risk_risk",2
0,6000,0,0,3000,0,0,45,55,0,90,10,0,5,78,"a","gain","risk_risk",2
1,6000,0,0,3000,0,0,0.1,99.9,0,0.2,99.8,0,6,78,"a","gain","risk_risk",2
0,-4000,0,0,-3000,0,0,80,20,0,100,0,0,7,78,"a","loss","risk_safe",2
0,-4000,0,0,-3000,0,0,20,80,0,25,75,0,8,78,"a","loss","risk_risk",2
0,-6000,0,0,-3000,0,0,45,55,0,90,10,0,9,78,"b","loss","risk_risk",2
0,-6000,0,0,-3000,0,0,0.1,99.9,0,0.2,99.8,0,10,78,"b","loss","risk_risk",2
0,1000,0,0,500,0,0,50,50,0,100,0,0,11,78,"b","gain","risk_safe",2
1,-1000,0,0,-500,0,0,50,50,0,100,0,0,12,78,"b","loss","risk_safe",2
0,6000,0,0,4000,2000,0,25,75,0,25,25,50,13,78,"b","gain","risk_risk",2
1,-6000,0,0,-4000,-2000,0,25,75,0,25,25,50,14,78,"b","loss","risk_risk",2
1,5000,0,0,5,0,0,0.1,99.9,0,100,0,0,15,78,"a","gain","risk_safe",2
0,-5000,0,0,-5,0,0,0.1,99.9,0,100,0,0,16,78,"b","loss","risk_safe",2
0,3000,-3000,0,1500,0,0,50,50,0,100,0,0,17,78,"a","mixed","risk_safe",2
0,3000,-3000,0,2000,0,0,50,50,0,100,0,0,18,78,"a","mixed","risk_safe",2
0,3000,-3000,0,1000,0,0,50,50,0,100,0,0,19,78,"b","mixed","risk_safe",2
0,6000,-6000,0,0,0,0,50,50,0,100,0,0,20,78,"a","mixed","risk_safe",2
0,2500,2400,0,2400,0,0,33,66,1,100,0,0,1,79,"a","gain","risk_safe",2
1,2500,0,0,2400,0,0,33,67,0,34,66,0,2,79,"b","gain","risk_risk",2
0,4000,0,0,3000,0,0,80,20,0,100,0,0,3,79,"b","gain","risk_safe",2
1,4000,0,0,3000,0,0,20,80,0,25,75,0,4,79,"a","gain","risk_risk",2
1,6000,0,0,3000,0,0,45,55,0,90,10,0,5,79,"b","gain","risk_risk",2
1,6000,0,0,3000,0,0,0.1,99.9,0,0.2,99.8,0,6,79,"b","gain","risk_risk",2
1,-4000,0,0,-3000,0,0,80,20,0,100,0,0,7,79,"b","loss","risk_safe",2
1,-4000,0,0,-3000,0,0,20,80,0,25,75,0,8,79,"a","loss","risk_risk",2
1,-6000,0,0,-3000,0,0,45,55,0,90,10,0,9,79,"b","loss","risk_risk",2
0,-6000,0,0,-3000,0,0,0.1,99.9,0,0.2,99.8,0,10,79,"b","loss","risk_risk",2
0,1000,0,0,500,0,0,50,50,0,100,0,0,11,79,"b","gain","risk_safe",2
1,-1000,0,0,-500,0,0,50,50,0,100,0,0,12,79,"b","loss","risk_safe",2
0,6000,0,0,4000,2000,0,25,75,0,25,25,50,13,79,"b","gain","risk_risk",2
0,-6000,0,0,-4000,-2000,0,25,75,0,25,25,50,14,79,"a","loss","risk_risk",2
0,5000,0,0,5,0,0,0.1,99.9,0,100,0,0,15,79,"b","gain","risk_safe",2
0,-5000,0,0,-5,0,0,0.1,99.9,0,100,0,0,16,79,"a","loss","risk_safe",2
0,3000,-3000,0,1500,0,0,50,50,0,100,0,0,17,79,"a","mixed","risk_safe",2
0,3000,-3000,0,2000,0,0,50,50,0,100,0,0,18,79,"a","mixed","risk_safe",2
0,3000,-3000,0,1000,0,0,50,50,0,100,0,0,19,79,"b","mixed","risk_safe",2
0,6000,-6000,0,0,0,0,50,50,0,100,0,0,20,79,"b","mixed","risk_safe",2
0,2500,2400,0,2400,0,0,33,66,1,100,0,0,1,80,"b","gain","risk_safe",2
1,2500,0,0,2400,0,0,33,67,0,34,66,0,2,80,"a","gain","risk_risk",2
0,4000,0,0,3000,0,0,80,20,0,100,0,0,3,80,"a","gain","risk_safe",2
1,4000,0,0,3000,0,0,20,80,0,25,75,0,4,80,"b","gain","risk_risk",2
0,6000,0,0,3000,0,0,45,55,0,90,10,0,5,80,"a","gain","risk_risk",2
1,6000,0,0,3000,0,0,0.1,99.9,0,0.2,99.8,0,6,80,"b","gain","risk_risk",2
1,-4000,0,0,-3000,0,0,80,20,0,100,0,0,7,80,"a","loss","risk_safe",2
0,-4000,0,0,-3000,0,0,20,80,0,25,75,0,8,80,"b","loss","risk_risk",2
1,-6000,0,0,-3000,0,0,45,55,0,90,10,0,9,80,"b","loss","risk_risk",2
0,-6000,0,0,-3000,0,0,0.1,99.9,0,0.2,99.8,0,10,80,"a","loss","risk_risk",2
1,1000,0,0,500,0,0,50,50,0,100,0,0,11,80,"b","gain","risk_safe",2
1,-1000,0,0,-500,0,0,50,50,0,100,0,0,12,80,"a","loss","risk_safe",2
0,6000,0,0,4000,2000,0,25,75,0,25,25,50,13,80,"b","gain","risk_risk",2
0,-6000,0,0,-4000,-2000,0,25,75,0,25,25,50,14,80,"a","loss","risk_risk",2
1,5000,0,0,5,0,0,0.1,99.9,0,100,0,0,15,80,"b","gain","risk_safe",2
0,-5000,0,0,-5,0,0,0.1,99.9,0,100,0,0,16,80,"a","loss","risk_safe",2
0,3000,-3000,0,1500,0,0,50,50,0,100,0,0,17,80,"a","mixed","risk_safe",2
0,3000,-3000,0,2000,0,0,50,50,0,100,0,0,18,80,"b","mixed","risk_safe",2
0,3000,-3000,0,1000,0,0,50,50,0,100,0,0,19,80,"a","mixed","risk_safe",2
0,6000,-6000,0,0,0,0,50,50,0,100,0,0,20,80,"b","mixed","risk_safe",2
0,2500,2400,0,2400,0,0,33,66,1,100,0,0,1,81,"a","gain","risk_safe",2
1,2500,0,0,2400,0,0,33,67,0,34,66,0,2,81,"b","gain","risk_risk",2
0,4000,0,0,3000,0,0,80,20,0,100,0,0,3,81,"a","gain","risk_safe",2
1,4000,0,0,3000,0,0,20,80,0,25,75,0,4,81,"b","gain","risk_risk",2
1,6000,0,0,3000,0,0,45,55,0,90,10,0,5,81,"b","gain","risk_risk",2
1,6000,0,0,3000,0,0,0.1,99.9,0,0.2,99.8,0,6,81,"a","gain","risk_risk",2
0,-4000,0,0,-3000,0,0,80,20,0,100,0,0,7,81,"a","loss","risk_safe",2
0,-4000,0,0,-3000,0,0,20,80,0,25,75,0,8,81,"a","loss","risk_risk",2
0,-6000,0,0,-3000,0,0,45,55,0,90,10,0,9,81,"a","loss","risk_risk",2
1,-6000,0,0,-3000,0,0,0.1,99.9,0,0.2,99.8,0,10,81,"b","loss","risk_risk",2
1,1000,0,0,500,0,0,50,50,0,100,0,0,11,81,"b","gain","risk_safe",2
0,-1000,0,0,-500,0,0,50,50,0,100,0,0,12,81,"b","loss","risk_safe",2
0,6000,0,0,4000,2000,0,25,75,0,25,25,50,13,81,"a","gain","risk_risk",2
1,-6000,0,0,-4000,-2000,0,25,75,0,25,25,50,14,81,"a","loss","risk_risk",2
0,5000,0,0,5,0,0,0.1,99.9,0,100,0,0,15,81,"a","gain","risk_safe",2
1,-5000,0,0,-5,0,0,0.1,99.9,0,100,0,0,16,81,"b","loss","risk_safe",2
0,3000,-3000,0,1500,0,0,50,50,0,100,0,0,17,81,"a","mixed","risk_safe",2
0,3000,-3000,0,2000,0,0,50,50,0,100,0,0,18,81,"a","mixed","risk_safe",2
0,3000,-3000,0,1000,0,0,50,50,0,100,0,0,19,81,"a","mixed","risk_safe",2
0,6000,-6000,0,0,0,0,50,50,0,100,0,0,20,81,"b","mixed","risk_safe",2
0,2500,2400,0,2400,0,0,33,66,1,100,0,0,1,82,"b","gain","risk_safe",2
0,2500,0,0,2400,0,0,33,67,0,34,66,0,2,82,"a","gain","risk_risk",2
0,4000,0,0,3000,0,0,80,20,0,100,0,0,3,82,"b","gain","risk_safe",2
1,4000,0,0,3000,0,0,20,80,0,25,75,0,4,82,"b","gain","risk_risk",2
0,6000,0,0,3000,0,0,45,55,0,90,10,0,5,82,"b","gain","risk_risk",2
1,6000,0,0,3000,0,0,0.1,99.9,0,0.2,99.8,0,6,82,"b","gain","risk_risk",2
1,-4000,0,0,-3000,0,0,80,20,0,100,0,0,7,82,"a","loss","risk_safe",2
1,-4000,0,0,-3000,0,0,20,80,0,25,75,0,8,82,"b","loss","risk_risk",2
1,-6000,0,0,-3000,0,0,45,55,0,90,10,0,9,82,"a","loss","risk_risk",2
0,-6000,0,0,-3000,0,0,0.1,99.9,0,0.2,99.8,0,10,82,"a","loss","risk_risk",2
0,1000,0,0,500,0,0,50,50,0,100,0,0,11,82,"b","gain","risk_safe",2
1,-1000,0,0,-500,0,0,50,50,0,100,0,0,12,82,"a","loss","risk_safe",2
0,6000,0,0,4000,2000,0,25,75,0,25,25,50,13,82,"a","gain","risk_risk",2
1,-6000,0,0,-4000,-2000,0,25,75,0,25,25,50,14,82,"b","loss","risk_risk",2
0,5000,0,0,5,0,0,0.1,99.9,0,100,0,0,15,82,"a","gain","risk_safe",2
1,-5000,0,0,-5,0,0,0.1,99.9,0,100,0,0,16,82,"b","loss","risk_safe",2
0,3000,-3000,0,1500,0,0,50,50,0,100,0,0,17,82,"b","mixed","risk_safe",2
0,3000,-3000,0,2000,0,0,50,50,0,100,0,0,18,82,"a","mixed","risk_safe",2
0,3000,-3000,0,1000,0,0,50,50,0,100,0,0,19,82,"b","mixed","risk_safe",2
0,6000,-6000,0,0,0,0,50,50,0,100,0,0,20,82,"a","mixed","risk_safe",2
0,2500,2400,0,2400,0,0,33,66,1,100,0,0,1,83,"b","gain","risk_safe",2
1,2500,0,0,2400,0,0,33,67,0,34,66,0,2,83,"b","gain","risk_risk",2
0,4000,0,0,3000,0,0,80,20,0,100,0,0,3,83,"b","gain","risk_safe",2
1,4000,0,0,3000,0,0,20,80,0,25,75,0,4,83,"a","gain","risk_risk",2
0,6000,0,0,3000,0,0,45,55,0,90,10,0,5,83,"a","gain","risk_risk",2
1,6000,0,0,3000,0,0,0.1,99.9,0,0.2,99.8,0,6,83,"a","gain","risk_risk",2
1,-4000,0,0,-3000,0,0,80,20,0,100,0,0,7,83,"b","loss","risk_safe",2
0,-4000,0,0,-3000,0,0,20,80,0,25,75,0,8,83,"a","loss","risk_risk",2
1,-6000,0,0,-3000,0,0,45,55,0,90,10,0,9,83,"b","loss","risk_risk",2
0,-6000,0,0,-3000,0,0,0.1,99.9,0,0.2,99.8,0,10,83,"a","loss","risk_risk",2
0,1000,0,0,500,0,0,50,50,0,100,0,0,11,83,"a","gain","risk_safe",2
1,-1000,0,0,-500,0,0,50,50,0,100,0,0,12,83,"a","loss","risk_safe",2
0,6000,0,0,4000,2000,0,25,75,0,25,25,50,13,83,"b","gain","risk_risk",2
1,-6000,0,0,-4000,-2000,0,25,75,0,25,25,50,14,83,"b","loss","risk_risk",2
1,5000,0,0,5,0,0,0.1,99.9,0,100,0,0,15,83,"a","gain","risk_safe",2
0,-5000,0,0,-5,0,0,0.1,99.9,0,100,0,0,16,83,"b","loss","risk_safe",2
0,3000,-3000,0,1500,0,0,50,50,0,100,0,0,17,83,"b","mixed","risk_safe",2
0,3000,-3000,0,2000,0,0,50,50,0,100,0,0,18,83,"b","mixed","risk_safe",2
0,3000,-3000,0,1000,0,0,50,50,0,100,0,0,19,83,"a","mixed","risk_safe",2
0,6000,-6000,0,0,0,0,50,50,0,100,0,0,20,83,"a","mixed","risk_safe",2
1,2500,2400,0,2400,0,0,33,66,1,100,0,0,1,84,"a","gain","risk_safe",2
1,2500,0,0,2400,0,0,33,67,0,34,66,0,2,84,"b","gain","risk_risk",2
0,4000,0,0,3000,0,0,80,20,0,100,0,0,3,84,"b","gain","risk_safe",2
1,4000,0,0,3000,0,0,20,80,0,25,75,0,4,84,"a","gain","risk_risk",2
0,6000,0,0,3000,0,0,45,55,0,90,10,0,5,84,"a","gain","risk_risk",2
0,6000,0,0,3000,0,0,0.1,99.9,0,0.2,99.8,0,6,84,"b","gain","risk_risk",2
0,-4000,0,0,-3000,0,0,80,20,0,100,0,0,7,84,"a","loss","risk_safe",2
0,-4000,0,0,-3000,0,0,20,80,0,25,75,0,8,84,"a","loss","risk_risk",2
1,-6000,0,0,-3000,0,0,45,55,0,90,10,0,9,84,"a","loss","risk_risk",2
0,-6000,0,0,-3000,0,0,0.1,99.9,0,0.2,99.8,0,10,84,"a","loss","risk_risk",2
0,1000,0,0,500,0,0,50,50,0,100,0,0,11,84,"a","gain","risk_safe",2
0,-1000,0,0,-500,0,0,50,50,0,100,0,0,12,84,"b","loss","risk_safe",2
0,6000,0,0,4000,2000,0,25,75,0,25,25,50,13,84,"a","gain","risk_risk",2
0,-6000,0,0,-4000,-2000,0,25,75,0,25,25,50,14,84,"b","loss","risk_risk",2
0,5000,0,0,5,0,0,0.1,99.9,0,100,0,0,15,84,"a","gain","risk_safe",2
0,-5000,0,0,-5,0,0,0.1,99.9,0,100,0,0,16,84,"b","loss","risk_safe",2
0,3000,-3000,0,1500,0,0,50,50,0,100,0,0,17,84,"a","mixed","risk_safe",2
0,3000,-3000,0,2000,0,0,50,50,0,100,0,0,18,84,"b","mixed","risk_safe",2
0,3000,-3000,0,1000,0,0,50,50,0,100,0,0,19,84,"a","mixed","risk_safe",2
0,6000,-6000,0,0,0,0,50,50,0,100,0,0,20,84,"b","mixed","risk_safe",2
1,2500,2400,0,2400,0,0,33,66,1,100,0,0,1,85,"b","gain","risk_safe",2
1,2500,0,0,2400,0,0,33,67,0,34,66,0,2,85,"b","gain","risk_risk",2
1,4000,0,0,3000,0,0,80,20,0,100,0,0,3,85,"b","gain","risk_safe",2
0,4000,0,0,3000,0,0,20,80,0,25,75,0,4,85,"a","gain","risk_risk",2
0,6000,0,0,3000,0,0,45,55,0,90,10,0,5,85,"b","gain","risk_risk",2
1,6000,0,0,3000,0,0,0.1,99.9,0,0.2,99.8,0,6,85,"a","gain","risk_risk",2
1,-4000,0,0,-3000,0,0,80,20,0,100,0,0,7,85,"a","loss","risk_safe",2
0,-4000,0,0,-3000,0,0,20,80,0,25,75,0,8,85,"b","loss","risk_risk",2
1,-6000,0,0,-3000,0,0,45,55,0,90,10,0,9,85,"a","loss","risk_risk",2
0,-6000,0,0,-3000,0,0,0.1,99.9,0,0.2,99.8,0,10,85,"a","loss","risk_risk",2
0,1000,0,0,500,0,0,50,50,0,100,0,0,11,85,"a","gain","risk_safe",2
1,-1000,0,0,-500,0,0,50,50,0,100,0,0,12,85,"b","loss","risk_safe",2
0,6000,0,0,4000,2000,0,25,75,0,25,25,50,13,85,"a","gain","risk_risk",2
1,-6000,0,0,-4000,-2000,0,25,75,0,25,25,50,14,85,"b","loss","risk_risk",2
1,5000,0,0,5,0,0,0.1,99.9,0,100,0,0,15,85,"a","gain","risk_safe",2
0,-5000,0,0,-5,0,0,0.1,99.9,0,100,0,0,16,85,"a","loss","risk_safe",2
0,3000,-3000,0,1500,0,0,50,50,0,100,0,0,17,85,"a","mixed","risk_safe",2
0,3000,-3000,0,2000,0,0,50,50,0,100,0,0,18,85,"b","mixed","risk_safe",2
0,3000,-3000,0,1000,0,0,50,50,0,100,0,0,19,85,"b","mixed","risk_safe",2
0,6000,-6000,0,0,0,0,50,50,0,100,0,0,20,85,"b","mixed","risk_safe",2
0,2500,2400,0,2400,0,0,33,66,1,100,0,0,1,86,"a","gain","risk_safe",2
1,2500,0,0,2400,0,0,33,67,0,34,66,0,2,86,"a","gain","risk_risk",2
0,4000,0,0,3000,0,0,80,20,0,100,0,0,3,86,"b","gain","risk_safe",2
0,4000,0,0,3000,0,0,20,80,0,25,75,0,4,86,"b","gain","risk_risk",2
0,6000,0,0,3000,0,0,45,55,0,90,10,0,5,86,"b","gain","risk_risk",2
1,6000,0,0,3000,0,0,0.1,99.9,0,0.2,99.8,0,6,86,"b","gain","risk_risk",2
1,-4000,0,0,-3000,0,0,80,20,0,100,0,0,7,86,"a","loss","risk_safe",2
0,-4000,0,0,-3000,0,0,20,80,0,25,75,0,8,86,"a","loss","risk_risk",2
1,-6000,0,0,-3000,0,0,45,55,0,90,10,0,9,86,"b","loss","risk_risk",2
0,-6000,0,0,-3000,0,0,0.1,99.9,0,0.2,99.8,0,10,86,"b","loss","risk_risk",2
0,1000,0,0,500,0,0,50,50,0,100,0,0,11,86,"b","gain","risk_safe",2
1,-1000,0,0,-500,0,0,50,50,0,100,0,0,12,86,"a","loss","risk_safe",2
0,6000,0,0,4000,2000,0,25,75,0,25,25,50,13,86,"a","gain","risk_risk",2
0,-6000,0,0,-4000,-2000,0,25,75,0,25,25,50,14,86,"a","loss","risk_risk",2
1,5000,0,0,5,0,0,0.1,99.9,0,100,0,0,15,86,"b","gain","risk_safe",2
1,-5000,0,0,-5,0,0,0.1,99.9,0,100,0,0,16,86,"b","loss","risk_safe",2
0,3000,-3000,0,1500,0,0,50,50,0,100,0,0,17,86,"a","mixed","risk_safe",2
0,3000,-3000,0,2000,0,0,50,50,0,100,0,0,18,86,"b","mixed","risk_safe",2
0,3000,-3000,0,1000,0,0,50,50,0,100,0,0,19,86,"b","mixed","risk_safe",2
0,6000,-6000,0,0,0,0,50,50,0,100,0,0,20,86,"b","mixed","risk_safe",2
